Artist;Album;AlbumId;Track;Date#fadgad
"Groovestyle";"My Love Is Underground (12 Other House Tracks)";"";"Love (Underground Mix)";"1533542722000"
"Mindchime Featuring Isi Samuel";"My Love Is Underground (12 Other House Tracks)";"";"Discoboogie (Tokyo Dub Mix)";"1533543036000"
"The Groove Monster";"My Love Is Underground (12 Other House Tracks)";"";"Think About It";"1533543507000"
"DJ Tools & Co";"My Love Is Underground (12 Other House Tracks)";"";"Hey Mr Shy One (Not Too Shy 2 Sample Mix)";"1533543813000"
"Granite";"My Love Is Underground (12 Other House Tracks)";"";"Even Deeper (Part 2)";"1533544250000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Memória das águas";"1533544832000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Amanhecer tabajara (à Alceu Valença)";"1533545067000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Ladeira dos inocentes";"1533545369000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Revoada";"1533545685000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Mercado (gravado no Mercado Tanger)";"1533545878000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Curimão (Sons Onomatopaicos e Folk da Guiné)";"1533547626000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Solito (solo de Balauê)";"1533547885000"
"Fernando Falcão";"Memória das Águas";"568fd3be-3592-4993-ab58-0dbae38791d8";"Danado Cantador (Balauê, Orquestra e Declamação) (À Fagner)";"1533548172000"
"Kenny Burrell";"Blues - The Common Ground";"";"Sausalito Nights";"1533548374000"
"Motor City Drum Ensemble and Jeremy Underground";"RA Podcast";"";"RA.530 MCDE vs Jeremy Underground - 2016.07.25";"1533570877000"
"Dauwd";"Theory of Colours";"0da212fd-1e4d-4a13-884a-2a7168b0ff86";"Macadam Therapy";"1533578900000"
"Dauwd";"Theory of Colours";"0da212fd-1e4d-4a13-884a-2a7168b0ff86";"Leitmotiv";"1533578901000"
"Dauwd";"Macadam Therapy (Vakula Remix)";"";"Macadam Therapy - Vakula Remix";"1533579253000"
"Dauwd";"Theory of Colours";"0da212fd-1e4d-4a13-884a-2a7168b0ff86";"Murmure";"1533579594000"
"Dauwd";"Heat Division";"03134f26-6821-43de-a572-8457b38b88e2";"Heat Division";"1533579882000"
"Dauwd";"Theory of Colours";"0da212fd-1e4d-4a13-884a-2a7168b0ff86";"Glass Jelly";"1533580262000"
"Dauwd";"Heat Division";"03134f26-6821-43de-a572-8457b38b88e2";"Heat Division";"1533582922000"
"Nicole Willis";"Big Fantasy (For Me) / Tear It Down";"";"Big Fantasy (For Me) - Original Version";"1533583306000"
"Nicole Willis";"Big Fantasy (For Me) / Tear It Down";"";"Big Fantasy (For Me) - Original Version";"1533584450000"
"Mighty Shadow";"Sofrito: Tropical Discotheque";"";"Dat Soca Boat";"1533584868000"
"Kiki Hitomi";"Karma No Kusari";"c543dfcd-a42e-4263-9599-1ad251689f9b";"Yellow Story";"1533586756000"
"Kiki Hitomi";"Karma No Kusari";"c543dfcd-a42e-4263-9599-1ad251689f9b";"Yellow Story";"1533586898000"
"Kelly Lee Owens";"Bird";"81af8ee6-807b-4c90-9d33-69e1a42d6c2e";"Bird - Prins Thomas Diskomiks DJ Edit";"1533587034000"
"Dauwd";"Theory of Colours";"0da212fd-1e4d-4a13-884a-2a7168b0ff86";"Glass Jelly";"1533587152000"
"Tutu Atrash";"Jaja Nights";"";"Jaja Nights";"1533587499000"
"Vakula";"Joiwind";"";"Joiwind";"1533587984000"
"Vakula";"Joiwind";"";"Joiwind";"1533596651000"
"Vakula";"Cyclicality Between Procyon And Gomeisa";"11881f9a-72e2-4d1d-a7a8-6396d208b9a8";"Deep Motivation";"1533596786000"
"Buttering Trio";"Threesome";"39b3e4ac-4ecb-465b-a1b6-7948aebf3d79";"Dreaming of India (feat. Albalak)";"1533597142000"
"mugwisa international xylophone group";"Santuri's Embaire Umeme";"";"Jinja Pearls - Sam Jones Construct";"1533597577000"
"El Búho";"Cenotes";"8f63ff27-5b09-4fb4-a966-9ea580f00192";"Manana Tepotzlan";"1533598149000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Rumba Juankita (History of Colour interpretation)";"1533598389000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Papan";"1533598779000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Jineteada";"1533599053000"
"Emanative";"Earth";"f8d260dc-5af9-4cc4-bc8c-12f467fda323";"Raga Requiem (Dusk)";"1533599361000"
"Maria Rita Stumpf";"Brasileira Remixes";"f03643da-afd0-4f73-b586-b1b6869ede85";"Cantico Brasileiro No 3 (Kamaiura) - Selvagem And Carrot Green Remix";"1533599934000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Sororal Feelings";"1533632247000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Damn That Valley";"1533632425000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Telephone Play No. 1";"1533632615000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Window Shades";"1533632691000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"New Age Thriller";"1533632972000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Sed Knife";"1533633270000"
"U.S. Girls";"Half Free";"099bfc22-6e39-45f1-bcab-6582489f43ca";"Red Comes In Many Shades";"1533633431000"
